;code_aiot;x;y;code_epsg;nom_ets;num_dep;adresse_x;cd_insee;cd_postal;commune;code_naf;lib_naf;num_siret;cd_regime;lib_regime;seveso;lib_seveso;priorite_n;date_modif;derniere_i;url_fiche;rubrique;nom_etablissement;numero_siret;adresse_y;code_insee;code_departement;code_region;top25% prelevements;top25% rejets;top25% rejets atmo;top25% rejets aqueux;top25% rejets sol
194;0006411266;863022;6255728;2154;INEOS CHEMICALS LAVERA LPP (ICL - LPP);13;6,  Avenue de la Bienfaisance - LAVERA;13056;13117;Martigues;;;49070280000015;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2024-05-31;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006411266;1450|2660|2661|3410|4310|4610|4718|2662|2921|1185|1434;INEOS CHEMICALS LAVERA SAS;49070280000015;Avenue de la Bienfaisance  BP 6 - LAVERA 13117 MARTIGUES;13056;13 ;93;True;False;True;False;False
195;0006500049;678164;6792020;2154;KERAGLASS;77;Rue Saint-Laurent;77016;77167;Bagneaux-sur-Loing;23;Fabrication d'autres produits minéraux non métalliques;38032506800027;A;Autorisation;1;Seveso seuil haut;1;2025-11-08;2025-07-10;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006500049;2530|3330|4440|2921|1185|1530|1532|2515|2565|2715|2910|2925|4120|4510;SNC KERAGLASS;38032506800027;Rue Saint-Laurent 77167 BAGNEAUX-SUR-LOING;77016;77 ;11;False;False;False;False;False
196;0006501167;696507;6833047;2154;LAT Nitrogen France SAS;77;;77381;77720;Mormant;20;Industrie chimique;42145440600040;A;Autorisation;1;Seveso seuil haut;1;2025-11-06;2025-03-14;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006501167;3110|3420|3430|4310|4510|4701|4702|4703|4735|2515|2921|2175|4441|4511|4710;LAT NITROGEN FRANCE;42145440600040;Usine de Grandpuits - CS 20798 77720 MORMANT;77317;77 ;11;True;True;True;False;False
197;0006501602;694601;6871898;2154;BASF (ex COGNIS FRANCE SIDOBRE SINNOVA);77;19, rue Pierre Brasseur - ZA;77284;77100;Meaux;20;Industrie chimique;54678006500027;A;Autorisation;1;Seveso seuil haut;1;2025-11-11;2025-09-15;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006501602;1434|3410|3420|4130|4510|4511|2915|2921|4331|1436|1510|1630|2910|2915|2925|4120|4140|4421|4725;BASF HEALTH AND CARE PRODUCTS FRANCE SAS;54678006500027;19, rue Pierre Brasseur, ZA 77100 MEAUX;77284;77 ;11;True;True;False;False;False
198;0006505094;652386;6826877;2154;PMC ISOCHEM;91;SITE IRCHA - 32, rue Lavoisier;91649;91710;Vert-le-Petit;20;Industrie chimique;83373610100019;A;Autorisation;1;Seveso seuil haut;1;2025-07-30;2025-03-27;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006505094;1434|1450|3410|3450|4110|4120|4130|4150|4716|4727|4733|4735|2915|4331|1185|1978|2910|4120|4130|4140|4440|4441|4510|4511|4610|4630|4710;PMC ISOCHEM;83373610100019;SITE IRCHA, 32, rue Lavoisier 91710 VERT-LE-PETIT;91649;91 ;11;False;False;False;False;False
199;0006506782;636993;6817218;2154;TRIADIS SERVICES;91;Avenue des Grenots - ZA SUDESSOR;91223;91150;Étampes;38;"Collecte, traitement et élimination des déchets ; récupération";38454528100063;A;Autorisation;1;Seveso seuil haut;1;2025-11-01;2025-09-30;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006506782;2718|2790|3510|3550||2714|2719|2792|2795;TRIADIS SERVICES;38454528100063;49 Ave des Grenots, Parc d'activité SUD ESSOR 91150 ETAMPES;91223;91 ;11;False;False;False;False;False
200;0006506939;638593;6875189;2154;SIAAP;78;ROUTE CENTRALE DES NOYERS - BP 104;78551;78600;Maisons-Laffitte;;;25755000400044;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-09-25;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006506939;1630|2771|3110|4310|4510|4722||1185|2575;SYNDICAT INTERDEPARTEMENTAL POUR L ASSAINISSEMENT DE L AGGLOMERATION PARISIENNE;25755000400044;ROUTE CENTRALE DES NOYERS, BP 104 Maisons Laffitte 78260 ACHERES;78005;78 ;11;True;False;True;False;False
201;0006601013;757133;6259565;2154;SCORI;34;CD2E  La Peyrade;34108;34110;Frontignan;38;"Collecte, traitement et élimination des déchets ; récupération";31524980500062;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-05-19;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006601013;1434|2718|2790|3510|3531|3550|2714|2716|2915|;SCORI;31524980500138;CD2E  La Peyrade 34110 FRONTIGNAN;34108;34 ;76;False;False;False;False;False
202;0006601577;791883;6341975;2154;AXENS SA;30;Avenue Jean Moulin - CS 30319;30305;30340;Salindres;20;Industrie chimique;59981507300086;A;Autorisation;1;Seveso seuil haut;1;2025-10-03;2025-06-27;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006601577;3110|3410|3420|4110|4120|4130|4441|4510|4511|4711|2515|2921|1185|1434|1532|1630|2915|2925|4330|4331|4725;AXENS;59981507300086;Usine de SALINDRES - Avenue Jean Moulin - CS 30319 30340 SALINDRES;30305;30 ;76;False;False;True;False;False
203;0006700412;1038783;6749438;2154;TREDI Hombourg;68;ZI Est de Hombourg;68144;68490;Hombourg;38;"Collecte, traitement et élimination des déchets ; récupération";33818576200063;A;Autorisation;1;Seveso seuil haut;1;2025-10-24;2025-03-20;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700412;2718|2760|2790|2792|2795|3510|3550|4110|4150|4510||2515|2716|4441|4719|4734;TREDI;33818576200063;ZI Est de Hombourg 68490 HOMBOURG;68144;68 ;44;False;False;False;False;False
204;0006700413;1054455;6844240;2154;TREDI Strasbourg;67;74 quai Jacoutot;67482;67000;Strasbourg;38;"Collecte, traitement et élimination des déchets ; récupération";33818576200048;A;Autorisation;1;Seveso seuil haut;1;2025-11-13;2025-06-24;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700413;2718|2770|2771|2790|2791|3510|3520|3550||1185|2795;TREDI;33818576200048;74 quai Jacoutot 67000 STRASBOURG;67482;67 ;44;False;False;False;False;False
205;0006700422;1063618;6861795;2154;CORTEVA AGRISCIENCE FRANCE SAS;67;8, route de Herrlisheim - B.P. 20;67106;67410;Drusenheim;20;Industrie chimique;95041749300042;A;Autorisation;1;Seveso seuil haut;1;2025-10-15;2025-07-08;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700422;2770|3440|4130|4140|4510|4511|2663|2915|2921|4331|1185|1414|1434|1436|1510|2910|2915|2925|4441|4722;CORTEVA AGRISCIENCE FRANCE SAS;95041749300059;8, route de Herrlisheim, B.P. 20 67410 DRUSENHEIM;67106;67 ;44;False;False;False;False;False
206;0006700426;1080363;6885957;2154;DOW France;67;Port du Rhin;67261;67630;Lauterbourg;20;Industrie chimique;55201279100026;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-09-26;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700426;1434|2661|2750|2771|3410|3710|4110|4120|4130|4140|4331|4421|4422|2662|2910|2915|2921|1436|1510|1630|4310|4440|4510|4511;DOW FRANCE;55201279100026;Port du Rhin, B.P. 30026 67630 LAUTERBOURG;67261;67 ;44;True;True;True;False;False
207;0006700429;1044020;6732780;2154;DSM Nutritional Products France;68;1 Boulevard d'Alsace;68349;68128;Village-Neuf;21;Industrie pharmaceutique;94675065000016;A;Autorisation;1;Seveso seuil haut;1;2025-11-29;2025-11-14;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700429;1450|1630|3410|3450|4110|4120|4130|4140|4330|4510|4511|4716|4735|1510|2260|2910|2915|2921|4331|1185|2910|2925|4120|4440|4441|4610|4722;DSM NUTRITIONAL PRODUCTS FRANCE;94675065000016;1 Boulevard d'Alsace 68128 VILLAGE-NEUF;68349;68 ;44;True;True;True;False;False
208;0006700433;1007782;6753131;2154;Vynova PPC SAS;68;95, Rue du Général de Gaulle - BP 60090 - Cedex;68348;68802;Thann;20;Industrie chimique;77564285300011;A;Autorisation;1;Seveso seuil haut;1;2025-11-22;2025-09-30;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700433;1434|1436|1630|2718|2790|2910|3410|3420|3440|3450|3510|4110|4120|4130|4140|4330|4331|4440|4441|4510|4511|4630|4709|4710|4715|4733|4748|2921|1185|1450|2515|2910|2915|4420|4721|4722|4735;VYNOVA PPC SAS;77564285300011;95, rue du général de Gaulle 68800 VIEUX-THANN;68348;68 ;44;True;True;True;False;False
209;0006700469;1039609;6781673;2154;CONSTELLIUM NEUF BRISACH;68;ZIP RHENANE NORD RD 52;68036;68600;Biesheim;24;Métallurgie;67201408100133;A;Autorisation;1;Seveso seuil haut;1;2025-11-18;2025-06-06;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700469;3110|3250|3260|3670|4110|4510|4511|4710|4725|2560|2713|2921|2940|1185|1414|1435|1530|1532|1978|2561|2563|2925|4331|4718|4719;CONSTELLIUM NEUF BRISACH;80764136000027;ZIP RHENANE NORD RD 52 68600 BIESHEIM;68036;68 ;44;True;True;True;False;False
210;0006700471;1038202;6752893;2154;LAT Nitrogen Ottmarsheim;68;ZI BP 28;68253;68490;Ottmarsheim;20;Industrie chimique;94675098100015;A;Autorisation;1;Seveso seuil haut;1;2025-11-15;2024-11-05;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700471;2797|3110|3420|3430|4110|4130|4510|4702|4703|4735|2515|2662;LAT NITROGEN OTTMARSHEIM;94675098100015;ZI BP 28 68490 OTTMARSHEIM;68253;68 ;44;True;True;True;False;False
211;0006700513;1039355;6755252;2154;BUTACHIMIE;68;USINE DE CHALAMPE - GESTIFTSFELD;68020;68490;Chalampé;70;"Activités des sièges sociaux ; conseil de gestion";30152346000055;A;Autorisation;1;Seveso seuil haut;1;2025-11-29;2025-10-10;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700513;1414|1434|1630|2770|3110|3410|3420|3520|4110|4120|4130|4330|4430|4510|4718|4735|2921|1185|2925|4120|4130|4310|4725;BUTACHIMIE;30152346000030;USINE DE CHALAMPE, GESTIFTSFELD 68490 CHALAMPE;68064;68 ;44;True;True;True;True;False
212;0006700522;1014253;6752099;2154;BIMA 83;68;9 RUE DE L INDUSTRIE;68063;68700;Cernay;20;Industrie chimique;32786792500049;A;Autorisation;1;Seveso seuil haut;1;2025-11-22;2025-09-16;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700522;2640|3410|4110|4120|4130|4510|4710||1450|1630|2910|2921|4130|4140|4440|4610;BIMA 83;32786792500049;9 RUE DE L INDUSTRIE 68700 CERNAY;68063;68 ;44;False;False;False;False;False
213;0006700526;1053321;6849976;2154;ARLANXEO Emulsion Rubber France SAS;67;ZI - Rue du Ried;67519;67610;La Wantzenau;20;Industrie chimique;47937237700024;A;Autorisation;1;Seveso seuil haut;1;2025-11-13;2025-08-06;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700526;3110|3410|4130|4718|4735|2661|2662|2921|4331|1185|1630|2564|2630|2925|4422|4440|4734;ARLANXEO EMULSION RUBBER FRANCE SAS;47937237700024;ZI, Rue du Ried 67610 LA WANTZENAU;67519;67 ;44;True;False;True;False;False
214;0006700538;1039407;6755242;2154;ALSACHIMIE;68;BP 267;68020;68490;Chalampé;20;Industrie chimique;84423497100027;A;Autorisation;1;Seveso seuil haut;1;2025-11-29;2025-10-15;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700538;1434|2770|3110|3410|3420|3520|4120|4330|4331|4441|4510|4710|4734|4735|1510|1185|2560|2925|4120|4130|4310|4440|4511|4718|4719;ALSACHIMIE;84423497100027;Route départementale 52 68490 CHALAMPE;68064;68 ;44;True;True;True;True;False
215;0006700653;1007591;6753233;2154;TRONOX FRANCE SAS;68;95 Rue du Général de Gaulle - BP 10059;68334;68800;Thann;20;Industrie chimique;44014030900012;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-06-03;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700653;2546|3420|4120|4610|2515|2921|2910|2915|4331|4510|4725|4735|4801;TRONOX FRANCE SAS;44014030900012;95, Rue du Général de Gaulle 68800 THANN;68334;68 ;44;True;True;True;False;False
216;0006700701;1018109;6733936;2154;HOLCIM HAUT-RHIN;68;1 ROUTE DE THANN;68004;68130;Altkirch;23;Fabrication d'autres produits minéraux non métalliques;80957403100179;A;Autorisation;1;Seveso seuil haut;1;2025-10-24;2025-09-09;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006700701;1450|2770|2771|2790|2791|3310|3510|3520|3532|3550|4110|4511|4801|2515|2564|4725;HOLCIM HAUT RHIN;80521739500021;1 ROUTE DE THANN 68130 ALTKIRCH;68004;68 ;44;False;False;True;False;False
217;0006702202;1044202;6729941;2154;TFL France SAS;68;4 RUE DE L INDUSTRIE - BP 310;68149;68330;Huningue;20;Industrie chimique;41006415800018;A;Autorisation;1;Seveso seuil haut;1;2025-11-14;2025-09-30;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006702202;1450|3410|4120|4130|4140|4510|4610|1510|2915|1436|1630|2515|4421|4440|4511;T.F.L. FRANCE;41006415800018;4 RUE DE L INDUSTRIE, BP 310 68330 HUNINGUE;68149;68 ;44;True;True;False;False;False
218;0006702736;1080408;6885907;2154;EVONIK OIL ADDITIVES SAS;67;Port du Rhin - BP 40027;67261;67630;Lauterbourg;20;Industrie chimique;40849230400022;A;Autorisation;1;Seveso seuil haut;1;2025-11-13;2025-03-04;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006702736;1434|3410|4510|4331|1436|4421|4422;EVONIK OIL ADDITIVES;40849230400022;Port du Rhin, BP 40027 67630 LAUTERBOURG;67261;67 ;44;True;False;False;False;False
219;0006705580;1032201;6835033;2154;SAFRAN LANDING SYSTEMS;67;1-9 rue Antoine de Saint Exupéry;67101;67129;Molsheim;30;Fabrication d'autres matériels de transport;71201953800123;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-10-06;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006705580;3260|4110|4120|4130|2560|2563|2564|2940|1185|1510|1978|2564|2575|2910|2915|4110|4120|4140|4441|4511;SAFRAN LANDING SYSTEMS;71201953800123;1-9 rue Antoine de Saint Exupéry 67129 MOLSHEIM;67300;67 ;44;True;True;False;False;False
220;0006802263;637827;6277006;2154;SEPIPROD;81;127 Chemin de la Poudrerie - BP 90228;81065;81105;Castres;20;Industrie chimique;42134636200021;A;Autorisation;1;Seveso seuil haut;1;2025-11-18;2025-10-14;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006802263;3410|3450|4130|4140|4510|4630|4720|4733|2915|2921|4331|1185|1436|1510|2515|2640|2795|2910|2925|4130|4421|4511|4714|4721;SEPIPROD;42134636200021;127 Chemin de la Poudrerie BP 90228 81105 CASTRES;81065;81 ;76;True;False;False;False;False
221;0006802477;637930;6383812;2154;SNAM;12;Avenue Jean Jaurès - BP 4;12305;12110;Viviez;24;Métallurgie;31019914600047;A;Autorisation;1;Seveso seuil haut;1;2025-11-17;2025-10-16;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006802477;2718|2770|2771|2790|2791|3250|3420|3520|4130|4510|2713|2910|4120;SOC NOUVELLE D'AFFINAGE DES METAUX;31019914600047;Avenue Jean Jaurès, BP 4 12110 VIVIEZ;12305;12 ;76;False;False;False;False;False
222;0006802505;485944;6224952;2154;ARKEMA;65;998, route des Usines - BP 5;65258;65300;Lannemezan;20;Industrie chimique;31963279000436;A;Autorisation;1;Seveso seuil haut;1;2025-10-10;2025-08-26;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006802505;1630|2770|2910|3410|3520|4110|4130|4411|4441|4510|4511|4710|4733|4735|2910|2915|2921|4331|1185|4725;ARKEMA FRANCE;31963279000436;998, route des Usines, BP 5 65300 LANNEMEZAN;65258;65 ;76;True;True;True;False;False
223;0006802521;463153;6243245;2154;KNDS;65;13 bis, Chemin des Poudrières - BP 1446;65047;65000;Tarbes;25;Fabrication de produits métalliques, à l?exception des machines et des équipements;33994646900097;A;Autorisation;1;Seveso seuil haut;1;2025-07-17;2024-06-07;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006802521;1450|2793|3460|4220||2515|2910|2940;KNDS AMMO FRANCE;33994646900097;13 bis, Chemin des Poudrières, BP 911 65000 TARBES;65440;65 ;76;False;False;False;False;False
224;0006802544;534713;6232155;2154;BASF HEALTH AND CARE PRODUCTS FRANCE;31;Usine d'Estarac;31084;31360;Boussens;20;Industrie chimique;54678006500019;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-07-16;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006802544;3410|4510|2910|4331|1185|1434|1436|4310|4734;BASF HEALTH AND CARE PRODUCTS FRANCE SAS;54678006500019;Usine de Boussens - Estarac 31360 BOUSSENS;31084;31 ;76;True;True;False;False;False
225;0006802548;514584;6224473;2154;Fibre Excellence Saint-Gaudens;31;Rue du Président Saragat;31483;31800;Saint-Gaudens;17;Industrie du papier et du carton;39931827800021;A;Autorisation;1;Seveso seuil haut;1;2025-11-29;2025-10-08;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006802548;1532|1630|2520|2752|3110|3310|3410|3420|3610|4130|4140|4440|4441|2921|1185|1434|1530|4725;FIBRE EXCELLENCE SAINT-GAUDENS SAS;39931827800021;Rue du Président Saragat 31800 SAINT-GAUDENS;31483;31 ;76;True;True;True;True;True
226;0006802881;608739;6426079;2154;SNCF Reseau  EIV Quercy/Corrèze;46;1 rue du 19 mars 1962;46029;46130;Biars-sur-Cère;49;Transports terrestres et transport par conduites;41228073707091;A;Autorisation;1;Seveso seuil haut;1;2025-09-25;2025-08-21;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006802881;1532|3700|4510|2410|1978|2915|4718;SNCF RESEAU;41228073707091;1 rue du 19 mars 1962 46130 BIARS-SUR-CERE;46029;46 ;76;False;False;False;False;False
227;0006802944;573618;6275477;2154;ARIANEGROUP;31;Chemin de la Loge - CS 54411 cedex 4;31555;31405;Toulouse;30;Fabrication d'autres matériels de transport;51903224700081;A;Autorisation;1;Seveso seuil haut;1;2025-11-19;2025-08-13;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006802944;2771|3410|3420|4110|4120|4130|4440|4510|4733|4735|4749|2915|2921|4331|1185|1185|1434|1450|1630|2515|2560|2716|2910|2915|4130|4140|4330|4511|4718|4722|4801;ARIANEGROUP SAS;51903224700081;Chemin de la Loge, CS 54411 cedex 4 31405 TOULOUSE;31555;31 ;76;True;True;False;False;False
228;0006803605;623577;6297976;2154;SUEZ RR IWS MINERALS FRANCE;81;3412 route de Sieurac;81105;81300;Graulhet;38;"Collecte, traitement et élimination des déchets ; récupération";43331348300250;A;Autorisation;1;Seveso seuil haut;1;2025-11-23;2025-10-08;https://www.georisques.gouv.fr/risques/installations/donnees/details/0006803605;2718|2760|2790|2791|3510|3540|3550|2716|2517;SUEZ RR IWS MINERALS FRANCE;43331348300250;3412, Route de SIEURAC 81300 GRAULHET;81105;81 ;76;False;False;False;False;False
229;0007000483;687675;7022255;2154;ARKEMA FRANCE;62;Usine de FEUCHY - Avenue Hermitage - BP 70029;62331;62051;Saint-Laurent-Blangy;20;Industrie chimique;31963279000931;A;Autorisation;1;Seveso seuil haut;1;2025-11-27;2025-09-25;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000483;1434|1436|1450|1716|3410|3510|4110|4120|4130|4140|4330|4331|4430|4510|4511|4718|4720|4721|4733|4735|2910|2915|2921|1185|1630|2910|4130|4421|4718|4734|4735;ARKEMA FRANCE;31963279000931;Usine de FEUCHY, BP 70029 62051 SAINT-LAURENT-BLANGY;62753;62 ;32;True;True;True;False;False
230;0007000534;620159;7093391;2154;SYNTHEXIM;62;1 QUAI D'AMERIQUE;62193;62100;CALAIS;20;Industrie chimique;41444299600032;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-10-16;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000534;1434|1450|1630|2770|3410|3450|3520|4110|4120|4510|4733|2915|2921|2910|4610;SYNTHEXIM (Site Calaire);30908466300017;1 quai d'Amérique, CS40154 62100 CALAIS;62193;62 ;32;False;False;True;False;False
231;0007000589;690917;7043854;2154;INEOS STYROLUTION FRANCE SAS;62;RUE ALBERT DUPLAT;62842;62410;Wingles;20;Industrie chimique;53235284600028;A;Autorisation;1;Seveso seuil haut;1;2025-11-08;2025-06-27;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000589;1434|2770|3410|4001|4331|4421|4422|2663|2910|2915|2921|;INEOS STYROLUTION FRANCE SAS;53235284600028;Site de Wingles, Rue Albert  DUPLAT 62410 WINGLES;62895;62 ;32;True;True;False;False;False
232;0007000607;710220;7033745;2154;AIR LIQUIDE FRANCE INDUSTRIE;59;875 RUE DU GRAND MARAIS - FRAIS MARAIS;59178;59500;Douai;20;Industrie chimique;31411950400343;A;Autorisation;1;Seveso seuil haut;1;2025-11-29;2024-11-08;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000607;3420|4001|4442|2921|1185|2910|4718;AIR LIQUIDE FRANCE INDUSTRIE;31411950400343;Rue du Grand Marais 59500 DOUAI;59178;59 ;32;False;False;True;False;False
233;0007000620;677560;7042140;2154;VYNOVA MAZINGARBE  SAS;62;Chemin des Soldats - CS 70004;62617;62670;Mazingarbe;20;Industrie chimique;35156397800029;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-10-09;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000620;1414|2660|3110|3410|4718|4735|2921|4150|4422;VYNOVA MAZINGARBE SAS;35156397800029;Chemin des Soldats, CS 70004 62670 MAZINGARBE;62563;62 ;32;True;True;True;False;False
234;0007000635;640652;7102000;2154;BEFESA CIRCULAR ALLOYS FRANCE SAS (EX BEFESA VALERA);59;Port 8705 - 8705 Route Duvigneau;59273;59820;Gravelines;24;Métallurgie;38903378800024;A;Autorisation;1;Seveso seuil haut;1;2025-11-08;2025-07-03;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000635;2545|2718|3250|4001|4511|4801|2716|2921|2515|4718|4725;BEFESA CIRCULAR ALLOYS FRANCE;47896849800020;Port 8705 - 8705 Route Duvigneau 59820 GRAVELINES;59273;59 ;32;False;False;True;False;False
235;0007000683;641437;7100901;2154;ALUMINIUM DUNKERQUE SAS;59;Port 8505- ZIP OUEST - BP 81;59359;59279;Loon-Plage;24;Métallurgie;32197078200033;A;Autorisation;1;Seveso seuil haut;1;2025-10-03;2025-07-09;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000683;1450|2541|3250|3680|4001|4140|4511|4620|4801|2515|2921|1434|2560|2564|2575|2713|2915|2925|4719|4725|4734;ALUMINIUM DUNKERQUE;32197078200033;Port 8505- ZIP OUEST, BP 81 59279 LOON-PLAGE;59359;59 ;32;True;True;True;False;False
236;0007000704;719277;7038779;2154;MINAKEM BEUVRY PRODUCTION;59;145 CHEMIN DES LILAS;59080;59310;Beuvry-la-Foret;20;Industrie chimique;79523115800010;A;Autorisation;1;Seveso seuil haut;1;2025-10-04;2025-04-10;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000704;1450|3450|4001|4110|4130|4710|4716|2915|1434|2910|4120|4130|4440|4510|4511|4610|4735;MINAKEM BEUVRY PRODUCTION;79523115800010;145, chemin des lilas 59310 BEUVRY-LA-FORET;59080;59 ;32;False;False;True;False;False
237;0007000750;692132;7037304;2154;BEFESA ZINC RECYTECH;62;43 Route de Noyelles - CS 5209;62351;62740;Fouquières-lès-Lens;24;Métallurgie;38256805300021;A;Autorisation;1;Seveso seuil haut;1;2025-11-05;2025-09-24;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000750;2770|3250||2921;BEFESA ZINC RECYTECH;38256805300021;43 Route de Noyelles - BP14 62740 FOUQUIERES-LES-LENS;62351;62 ;32;False;False;True;False;False
238;0007000762;742025;7027208;2154;PPG FRANCE MANUFACTURING;59;Route d'Estreux - BP 6;59557;59990;Saultain;20;Industrie chimique;49327510100027;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-07-16;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000762;1434|1436|1450|2661|3410|4001|4130|4150|4331|4421|4510|4511|2565|2662|2910|2915|2921|2925|4120|4422;PPG FRANCE MANUFACTURING;49327510100027;Route d'Estreux, BP 6 59990 SAULTAIN;59557;59 ;32;False;False;False;False;False
239;0007000776;700669;7058397;2154;KUHLMANN France;59;rue Georges  Clémenceau;59360;59120;Loos;20;Industrie chimique;32774410800025;A;Autorisation;1;Seveso seuil haut;1;2025-10-14;2025-08-22;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000776;1630|2718|2790|2791|2910|3420|3440|3510|3531|3550|4001|4510|2713|2915|2921|1434|2910|2915;KUHLMANN FRANCE;32774410800025;rue Georges  Clémenceau, CS 40039 59374 LOOS;59360;59 ;32;True;True;True;False;False
240;0007000778;680927;7041219;2154;MAXAM TAN;62;Usine de MAZINGARBE - Chemin des Soldats;62563;62670;Mazingarbe;;;52208665100026;A;Autorisation;1;Seveso seuil haut;1;2025-02-28;2022-07-11;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000778;3420|4441|4510|4701|4735|2515|2921|2910;MAXAM TAN;67080242000323;Usine de MAZINGARBE, Chemin des Soldats 62670 MAZINGARBE;62563;62 ;32;True;True;True;False;False
241;0007000785;636978;7067324;2154;EQIOM Cimenterie de Lumbres;62;5 rue Jean-Baptiste Macaux;62534;62380;Lumbres;23;Fabrication d'autres produits minéraux non métalliques;37791706700102;A;Autorisation;1;Seveso seuil haut;1;2025-11-19;2025-10-13;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000785;2520|2770|2771|2790|2791|2960|3310|3510|3520|3531|3532|3550|3690|4001|4801|2515|2910|2921|1435|2564|4719|4725|4734;EQIOM;37791706700102;5 rue Jean-Baptiste Macaux 62380 LUMBRES;62534;62 ;32;True;False;True;False;False
242;0007000789;694768;7033289;2154;POLYNT COMPOSITES FRANCE;62;ROUTE D'ARRAS;62277;62320;DROCOURT;20;Industrie chimique;51769828800035;A;Autorisation;1;Seveso seuil haut;1;2025-10-25;2025-08-21;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000789;1434|1450|2660|3410|4120|4130|4140|4150|4331|2661|2915|2921|1436|1510|2640|2662|2910|2925|4110|4140|4420|4421|4510|4725|4726;CRAY VALLEY SA;34086935300029;Route d' ARRAS, B.P 19 62320 DROCOURT;62277;62 ;32;False;False;False;False;False
243;0007000794;647170;7103952;2154;VERSALIS FRANCE SAS Dunes;59;Port 4531 - 4531 Route des Dunes - BP 59 - MARDYCK;59183;59279;Dunkerque;20;Industrie chimique;55214685400195;A;Autorisation;1;Seveso seuil haut;1;2025-11-02;2025-09-12;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000794;2660|2750|3110|3140|3410|3420|3710|4001|4130|4421|4718|4734|2662|2915|2921|4331|1185|1185|1414|1436|1630|2515|4725|4741;VERSALIS FRANCE S.A.S.;55214685400195;Port 4531 - 4531 Route des Dunes, BP 59 - MARDYCK 59279 DUNKERQUE;59183;59 ;32;True;True;True;False;False
